Order_ID,Order_Date,Year,Month,City,Restaurant_Name,Category,Customer_ID,Quantity,Sales_Amount,Discount,Delivery_Fee,Cost_Amount,Profit,Payment_Mode,Order_Status
ZM101625,2023-09-07,2023,September,Bangalore,Burger Point,Pizza,C2625,3,735,98,51,566,122,Cash,Delivered
ZM101626,2021-06-10,2021,June,Pune,Roll Factory,South Indian,C2626,5,1130,196,46,866,114,UPI,Delivered
ZM101627,2023-10-05,2023,October,Delhi,South Spice,Chinese,C2627,4,1096,78,71,877,212,UPI,Delivered
ZM101628,2026-06-13,2026,June,Hyderabad,South Spice,South Indian,C2628,2,591,103,20,376,132,UPI,Delivered
ZM101629,2023-06-01,2023,June,Kolkata,Biryani House,BBQ,C2629,4,2171,87,31,1443,672,Card,Delivered
ZM101630,2025-10-19,2025,October,Pune,Burger Point,South Indian,C2630,1,1410,2,48,1135,321,Card,Delivered
ZM101631,2026-03-31,2026,March,Kolkata,Chinese Wok,South Indian,C2631,5,1893,150,66,1432,377,UPI,Delivered
ZM101632,2021-02-02,2021,February,Chennai,Chinese Wok,Pizza,C2632,1,250,190,33,176,-83,Card,Delivered
ZM101633,2022-12-08,2022,December,Hyderabad,Roll Factory,Biryani,C2633,5,1341,196,26,943,228,UPI,Delivered
ZM101634,2023-10-27,2023,October,Chennai,Roll Factory,BBQ,C2634,3,1320,16,64,1037,331,Cash,Cancelled
ZM101635,2025-09-07,2025,September,Kolkata,Chinese Wok,Biryani,C2635,3,2301,26,64,1721,618,UPI,Delivered
ZM101636,2026-05-28,2026,May,Kolkata,Biryani House,Rolls,C2636,5,2296,5,29,1461,859,UPI,Delivered
ZM101637,2022-10-02,2022,October,Chennai,BBQ Nation,Chinese,C2637,2,505,51,89,378,165,UPI,Delivered
ZM101638,2024-06-18,2024,June,Chennai,Burger Point,Burger,C2638,4,2171,66,47,1801,351,UPI,Cancelled
ZM101639,2025-08-07,2025,August,Bangalore,South Spice,Biryani,C2639,2,1690,72,87,1077,628,Cash,Delivered
ZM101640,2020-06-07,2020,June,Kolkata,BBQ Nation,Chinese,C2640,2,2003,47,49,1314,691,UPI,Delivered
ZM101641,2025-11-24,2025,November,Delhi,South Spice,Pizza,C2641,3,1701,90,37,1162,486,Cash,Delivered
ZM101642,2025-12-23,2025,December,Kolkata,Burger Point,Rolls,C2642,5,2212,42,40,1650,560,Cash,Delivered
ZM101643,2023-01-25,2023,January,Bangalore,Chinese Wok,Chinese,C2643,1,1569,43,62,1112,476,UPI,Delivered
ZM101644,2021-05-12,2021,May,Chennai,Biryani House,Pizza,C2644,4,1551,97,98,1120,432,Cash,Delivered
ZM101645,2023-01-16,2023,January,Mumbai,Roll Factory,Chinese,C2645,3,1816,106,93,1276,527,Cash,Delivered
ZM101646,2026-04-10,2026,April,Delhi,South Spice,BBQ,C2646,2,1603,2,98,1095,604,Cash,Delivered
ZM101647,2025-06-21,2025,June,Bangalore,Pizza Hub,Biryani,C2647,2,2367,136,63,1587,707,Card,Cancelled
ZM101648,2021-12-12,2021,December,Chennai,Biryani House,Rolls,C2648,4,1591,75,28,1350,194,Card,Delivered
ZM101649,2021-07-03,2021,July,Mumbai,Chinese Wok,Rolls,C2649,5,1045,52,85,691,387,Cash,Cancelled
ZM101650,2025-09-25,2025,September,Kolkata,Chinese Wok,Pizza,C2650,3,1247,144,65,1003,165,Cash,Cancelled
ZM101651,2025-05-01,2025,May,Pune,Chinese Wok,Biryani,C2651,3,637,171,61,466,61,Cash,Cancelled
ZM101652,2024-04-28,2024,April,Delhi,South Spice,Burger,C2652,4,2096,50,72,1622,496,UPI,Cancelled
ZM101653,2022-12-29,2022,December,Bangalore,Pizza Hub,BBQ,C2653,5,2355,107,26,1829,445,Card,Delivered
ZM101654,2024-03-31,2024,March,Pune,BBQ Nation,Burger,C2654,5,603,45,21,397,182,Card,Delivered
ZM101655,2026-02-02,2026,February,Delhi,Biryani House,Chinese,C2655,1,1719,172,25,1100,472,Cash,Delivered
ZM101656,2022-03-08,2022,March,Pune,Biryani House,BBQ,C2656,2,922,19,73,655,321,Card,Delivered
ZM101657,2023-05-02,2023,May,Chennai,Roll Factory,Burger,C2657,1,512,78,71,310,195,Card,Delivered
ZM101658,2022-11-03,2022,November,Chennai,Chinese Wok,Chinese,C2658,3,232,179,20,193,-120,UPI,Delivered
ZM101659,2025-12-24,2025,December,Chennai,Roll Factory,Pizza,C2659,2,1802,115,39,1247,479,Card,Cancelled
ZM101660,2025-06-09,2025,June,Mumbai,Roll Factory,South Indian,C2660,3,591,142,51,448,52,UPI,Delivered
ZM101661,2025-07-22,2025,July,Delhi,Roll Factory,BBQ,C2661,3,942,47,82,623,354,Card,Delivered
ZM101662,2025-11-24,2025,November,Chennai,Pizza Hub,BBQ,C2662,4,850,85,63,564,264,UPI,Delivered
ZM101663,2021-08-08,2021,August,Bangalore,Burger Point,South Indian,C2663,5,328,165,28,200,-9,Card,Cancelled
ZM101664,2020-09-16,2020,September,Delhi,Chinese Wok,BBQ,C2664,3,2171,8,83,1501,745,UPI,Delivered
ZM101665,2021-04-10,2021,April,Kolkata,Burger Point,Burger,C2665,2,2375,173,72,1975,299,Card,Delivered
ZM101666,2022-11-15,2022,November,Mumbai,South Spice,Biryani,C2666,3,563,110,79,342,190,Card,Cancelled
ZM101667,2024-12-22,2024,December,Pune,Burger Point,BBQ,C2667,5,2119,148,37,1680,328,UPI,Delivered
ZM101668,2022-06-06,2022,June,Mumbai,South Spice,BBQ,C2668,1,1464,87,77,1077,377,Cash,Delivered
ZM101669,2022-10-22,2022,October,Mumbai,Pizza Hub,Burger,C2669,2,1418,93,91,1185,231,Card,Cancelled
ZM101670,2023-07-01,2023,July,Kolkata,Chinese Wok,Rolls,C2670,5,2378,49,73,1781,621,Card,Cancelled
ZM101671,2026-03-02,2026,March,Bangalore,South Spice,South Indian,C2671,3,554,172,80,470,-8,Cash,Delivered
ZM101672,2024-06-07,2024,June,Bangalore,BBQ Nation,Rolls,C2672,5,406,48,51,301,108,Cash,Delivered
ZM101673,2026-02-24,2026,February,Chennai,Burger Point,Rolls,C2673,5,276,112,84,168,80,UPI,Cancelled
ZM101674,2025-12-25,2025,December,Kolkata,BBQ Nation,Pizza,C2674,5,1873,167,42,1220,528,Cash,Delivered
ZM101675,2021-07-12,2021,July,Kolkata,Chinese Wok,BBQ,C2675,1,2117,51,37,1728,375,UPI,Delivered
ZM101676,2025-10-12,2025,October,Pune,Chinese Wok,Rolls,C2676,2,361,129,88,275,45,Cash,Delivered
ZM101677,2020-04-16,2020,April,Kolkata,Roll Factory,Burger,C2677,5,1039,102,32,696,273,Cash,Cancelled
ZM101678,2021-05-26,2021,May,Kolkata,Burger Point,Chinese,C2678,2,1088,86,67,860,209,UPI,Delivered
ZM101679,2024-10-24,2024,October,Mumbai,Biryani House,Rolls,C2679,2,2045,133,25,1694,243,Cash,Delivered
ZM101680,2022-04-05,2022,April,Chennai,Chinese Wok,Pizza,C2680,1,1468,191,45,1214,108,UPI,Delivered
ZM101681,2021-04-22,2021,April,Delhi,Roll Factory,South Indian,C2681,3,1876,114,43,1496,309,Cash,Delivered
ZM101682,2024-09-14,2024,September,Pune,Biryani House,Biryani,C2682,5,2060,43,97,1284,830,Card,Delivered
ZM101683,2023-05-29,2023,May,Hyderabad,Burger Point,Biryani,C2683,1,1994,37,33,1674,316,Card,Cancelled
ZM101684,2024-02-27,2024,February,Mumbai,BBQ Nation,Pizza,C2684,4,2372,69,84,1927,460,UPI,Delivered
ZM101685,2020-10-19,2020,October,Kolkata,Pizza Hub,BBQ,C2685,1,1604,112,57,1085,464,Cash,Delivered
ZM101686,2022-12-11,2022,December,Bangalore,Chinese Wok,Pizza,C2686,3,1237,12,46,794,477,Card,Delivered
ZM101687,2020-06-10,2020,June,Mumbai,South Spice,Pizza,C2687,3,1178,5,21,931,263,Card,Delivered
ZM101688,2021-12-13,2021,December,Chennai,BBQ Nation,Chinese,C2688,4,779,183,86,516,166,Card,Delivered
ZM101689,2025-03-04,2025,March,Bangalore,South Spice,Chinese,C2689,2,369,33,59,281,114,Card,Cancelled
ZM101690,2021-04-01,2021,April,Delhi,Burger Point,BBQ,C2690,5,1525,45,36,1066,450,Card,Delivered
ZM101691,2020-04-21,2020,April,Kolkata,Chinese Wok,BBQ,C2691,1,1438,95,57,1185,215,Card,Delivered
ZM101692,2022-08-09,2022,August,Bangalore,Chinese Wok,BBQ,C2692,4,309,146,70,237,-4,Card,Delivered
ZM101693,2020-04-08,2020,April,Pune,Roll Factory,Chinese,C2693,3,1010,28,29,848,163,Card,Cancelled
ZM101694,2025-11-05,2025,November,Mumbai,Chinese Wok,South Indian,C2694,2,1610,22,94,1183,499,Card,Delivered
ZM101695,2025-05-11,2025,May,Delhi,Roll Factory,South Indian,C2695,3,1212,120,24,966,150,Cash,Delivered
ZM101696,2021-12-05,2021,December,Chennai,Roll Factory,Pizza,C2696,2,1465,50,22,1080,357,UPI,Delivered
ZM101697,2025-06-14,2025,June,Chennai,Biryani House,Biryani,C2697,1,1534,118,99,1040,475,Card,Delivered
ZM101698,2020-04-22,2020,April,Mumbai,Roll Factory,Pizza,C2698,5,1335,174,73,1012,222,UPI,Delivered
ZM101699,2022-09-22,2022,September,Chennai,Burger Point,Pizza,C2699,5,452,123,23,296,56,UPI,Delivered
ZM101700,2021-03-16,2021,March,Chennai,South Spice,Pizza,C2700,5,1216,41,60,934,301,Card,Delivered
ZM101701,2023-06-28,2023,June,Kolkata,Burger Point,Pizza,C2701,1,298,49,91,192,148,UPI,Delivered
ZM101702,2022-10-01,2022,October,Bangalore,Pizza Hub,Rolls,C2702,5,1345,76,75,1069,275,UPI,Delivered
ZM101703,2020-08-17,2020,August,Delhi,Burger Point,Pizza,C2703,1,2255,171,77,1817,344,UPI,Cancelled
ZM101704,2022-08-31,2022,August,Bangalore,BBQ Nation,BBQ,C2704,2,2196,90,78,1786,398,UPI,Delivered
ZM101705,2022-02-11,2022,February,Chennai,Chinese Wok,Chinese,C2705,2,2343,113,64,1614,680,UPI,Cancelled
ZM101706,2021-05-20,2021,May,Bangalore,Pizza Hub,Biryani,C2706,5,2110,185,55,1680,300,Card,Delivered
ZM101707,2020-10-05,2020,October,Chennai,Pizza Hub,Pizza,C2707,2,1572,154,56,1075,399,Card,Delivered
ZM101708,2022-02-01,2022,February,Hyderabad,South Spice,Pizza,C2708,4,340,51,79,219,149,Card,Delivered
ZM101709,2021-08-21,2021,August,Kolkata,Biryani House,Pizza,C2709,1,592,73,36,426,129,Cash,Delivered
ZM101710,2022-11-04,2022,November,Bangalore,Pizza Hub,BBQ,C2710,4,587,35,84,391,245,UPI,Delivered
ZM101711,2023-08-16,2023,August,Bangalore,South Spice,Rolls,C2711,3,1091,25,55,664,457,UPI,Delivered
ZM101712,2026-04-15,2026,April,Hyderabad,South Spice,BBQ,C2712,5,2498,122,88,2047,417,UPI,Cancelled
ZM101713,2025-02-03,2025,February,Chennai,Pizza Hub,BBQ,C2713,2,1035,58,29,710,296,Card,Delivered
ZM101714,2023-11-30,2023,November,Pune,Biryani House,South Indian,C2714,1,788,135,40,555,138,Cash,Cancelled
ZM101715,2025-03-20,2025,March,Pune,BBQ Nation,South Indian,C2715,1,1521,132,46,1055,380,Card,Delivered
ZM101716,2025-12-30,2025,December,Mumbai,BBQ Nation,Burger,C2716,2,1148,43,51,689,467,UPI,Delivered
ZM101717,2020-01-18,2020,January,Hyderabad,South Spice,Rolls,C2717,3,2479,147,59,1856,535,Cash,Delivered
ZM101718,2026-01-05,2026,January,Chennai,Chinese Wok,Rolls,C2718,1,2473,139,35,1515,854,Cash,Delivered
ZM101719,2023-03-22,2023,March,Chennai,Roll Factory,Pizza,C2719,2,991,64,44,811,160,Cash,Delivered
ZM101720,2024-05-26,2024,May,Kolkata,BBQ Nation,Rolls,C2720,3,266,175,84,225,-50,Cash,Delivered
ZM101721,2026-02-17,2026,February,Delhi,BBQ Nation,Biryani,C2721,3,1552,70,69,1034,517,UPI,Delivered
ZM101722,2024-07-27,2024,July,Kolkata,Biryani House,Burger,C2722,2,1756,142,86,1152,548,Card,Delivered
ZM101723,2025-10-14,2025,October,Mumbai,Roll Factory,Pizza,C2723,2,453,26,79,309,197,Cash,Delivered
ZM101724,2025-04-24,2025,April,Chennai,Chinese Wok,Chinese,C2724,1,1958,154,91,1628,267,Cash,Cancelled
ZM101725,2024-01-21,2024,January,Hyderabad,Chinese Wok,Rolls,C2725,2,1972,166,38,1212,632,UPI,Delivered
ZM101726,2022-01-09,2022,January,Bangalore,Pizza Hub,Burger,C2726,1,1827,41,58,1181,663,Cash,Delivered
ZM101727,2023-05-22,2023,May,Chennai,Burger Point,Biryani,C2727,2,705,120,25,577,33,UPI,Delivered
ZM101728,2022-08-11,2022,August,Hyderabad,Pizza Hub,South Indian,C2728,3,1271,86,20,1035,170,UPI,Cancelled
ZM101729,2020-03-22,2020,March,Mumbai,South Spice,Burger,C2729,1,278,149,46,194,-19,Card,Cancelled
ZM101730,2022-05-02,2022,May,Bangalore,Pizza Hub,BBQ,C2730,5,1889,107,94,1517,359,Card,Delivered
ZM101731,2024-09-10,2024,September,Hyderabad,Chinese Wok,Burger,C2731,3,1786,74,35,1311,436,Cash,Delivered
ZM101732,2020-12-23,2020,December,Bangalore,Chinese Wok,Pizza,C2732,4,1631,92,97,1099,537,UPI,Delivered
ZM101733,2025-06-17,2025,June,Mumbai,Roll Factory,BBQ,C2733,3,2270,37,63,1828,468,Cash,Delivered
ZM101734,2022-07-04,2022,July,Pune,Biryani House,Biryani,C2734,3,331,92,29,276,-8,Card,Delivered
ZM101735,2023-06-14,2023,June,Delhi,Burger Point,Burger,C2735,5,649,34,60,533,142,Card,Delivered
ZM101736,2021-04-20,2021,April,Mumbai,Roll Factory,BBQ,C2736,5,1619,32,68,1123,532,UPI,Delivered
ZM101737,2025-12-10,2025,December,Pune,Pizza Hub,Chinese,C2737,2,1159,99,45,826,279,Cash,Cancelled
ZM101738,2020-06-30,2020,June,Mumbai,South Spice,BBQ,C2738,1,1062,175,66,812,141,Card,Delivered
ZM101739,2024-10-19,2024,October,Kolkata,Burger Point,Chinese,C2739,5,1362,156,98,971,333,Card,Cancelled
ZM101740,2021-03-21,2021,March,Pune,Chinese Wok,South Indian,C2740,2,1971,79,38,1438,492,Card,Delivered
ZM101741,2023-04-14,2023,April,Chennai,BBQ Nation,Burger,C2741,1,1183,99,48,923,209,Cash,Delivered
ZM101742,2024-03-22,2024,March,Chennai,Burger Point,Chinese,C2742,1,308,67,97,201,137,Card,Delivered
ZM101743,2023-12-01,2023,December,Kolkata,BBQ Nation,Biryani,C2743,1,1732,100,27,1367,292,Cash,Delivered
ZM101744,2024-03-01,2024,March,Pune,Biryani House,Burger,C2744,4,2333,45,77,1762,603,Card,Delivered
ZM101745,2022-04-22,2022,April,Delhi,Pizza Hub,BBQ,C2745,1,2025,146,58,1474,463,Card,Cancelled
ZM101746,2025-11-05,2025,November,Bangalore,Biryani House,Chinese,C2746,5,1847,110,91,1474,354,UPI,Delivered
ZM101747,2026-04-04,2026,April,Delhi,BBQ Nation,South Indian,C2747,2,1922,158,89,1542,311,Cash,Delivered
ZM101748,2022-03-30,2022,March,Kolkata,Pizza Hub,BBQ,C2748,3,908,138,62,676,156,Cash,Delivered
ZM101749,2021-08-07,2021,August,Bangalore,Burger Point,Rolls,C2749,3,1526,115,49,962,498,Cash,Delivered
ZM101750,2020-05-25,2020,May,Delhi,Roll Factory,Chinese,C2750,3,1575,57,68,1239,347,UPI,Delivered
ZM101751,2021-04-24,2021,April,Bangalore,South Spice,Rolls,C2751,5,2135,173,65,1394,633,Cash,Delivered
ZM101752,2020-06-11,2020,June,Hyderabad,BBQ Nation,BBQ,C2752,1,1205,169,64,850,250,Card,Cancelled
ZM101753,2023-05-02,2023,May,Delhi,Biryani House,BBQ,C2753,3,1129,22,80,832,355,Cash,Delivered
ZM101754,2026-01-22,2026,January,Hyderabad,Pizza Hub,Pizza,C2754,4,627,191,32,490,-22,Card,Delivered
ZM101755,2023-07-04,2023,July,Bangalore,Burger Point,Pizza,C2755,3,2489,41,69,1697,820,Cash,Delivered
ZM101756,2023-02-22,2023,February,Chennai,Roll Factory,BBQ,C2756,1,2334,52,36,1619,699,UPI,Cancelled
ZM101757,2020-10-22,2020,October,Chennai,Pizza Hub,Burger,C2757,5,2195,134,32,1608,485,UPI,Delivered
ZM101758,2023-10-18,2023,October,Chennai,Roll Factory,Pizza,C2758,2,1496,33,54,1269,248,Card,Delivered
ZM101759,2021-03-07,2021,March,Hyderabad,Biryani House,Pizza,C2759,1,1182,88,46,928,212,Cash,Cancelled
ZM101760,2024-08-15,2024,August,Chennai,Chinese Wok,Chinese,C2760,4,1545,118,34,1256,205,Card,Delivered
ZM101761,2022-03-12,2022,March,Mumbai,Roll Factory,Biryani,C2761,3,2092,24,73,1274,867,Card,Delivered
ZM101762,2023-09-19,2023,September,Mumbai,Burger Point,Pizza,C2762,5,764,111,62,559,156,Cash,Delivered
ZM101763,2021-02-03,2021,February,Kolkata,Roll Factory,Chinese,C2763,2,1739,137,70,1327,345,UPI,Cancelled
ZM101764,2020-01-29,2020,January,Pune,Burger Point,Rolls,C2764,4,860,63,85,621,261,Cash,Cancelled
ZM101765,2026-04-20,2026,April,Bangalore,Biryani House,Pizza,C2765,1,926,187,60,785,14,Cash,Cancelled
ZM101766,2021-02-19,2021,February,Hyderabad,BBQ Nation,Biryani,C2766,3,799,120,22,504,197,Card,Cancelled
ZM101767,2022-12-30,2022,December,Kolkata,BBQ Nation,South Indian,C2767,5,257,167,67,207,-50,Cash,Delivered
ZM101768,2023-02-18,2023,February,Hyderabad,Pizza Hub,Rolls,C2768,5,706,40,39,436,269,Cash,Delivered
ZM101769,2024-09-28,2024,September,Chennai,Pizza Hub,Burger,C2769,5,1215,9,32,881,357,Cash,Delivered
ZM101770,2025-11-03,2025,November,Hyderabad,Pizza Hub,Burger,C2770,5,1586,108,72,1031,519,Card,Delivered
ZM101771,2022-08-13,2022,August,Delhi,Pizza Hub,Rolls,C2771,3,717,155,50,448,164,UPI,Delivered
ZM101772,2026-05-01,2026,May,Bangalore,Roll Factory,Burger,C2772,2,2459,77,33,1945,470,UPI,Cancelled
ZM101773,2024-10-09,2024,October,Kolkata,Biryani House,Chinese,C2773,1,414,138,77,348,5,UPI,Delivered
ZM101774,2026-03-13,2026,March,Hyderabad,Pizza Hub,Burger,C2774,5,1825,66,21,1330,450,UPI,Delivered
ZM101775,2022-08-07,2022,August,Pune,South Spice,South Indian,C2775,5,1450,68,57,1161,278,UPI,Cancelled
ZM101776,2024-08-21,2024,August,Delhi,BBQ Nation,South Indian,C2776,3,342,113,29,240,18,Cash,Delivered
ZM101777,2022-11-03,2022,November,Pune,Biryani House,BBQ,C2777,2,1950,15,44,1204,775,Card,Delivered
ZM101778,2026-04-01,2026,April,Hyderabad,Pizza Hub,Burger,C2778,1,2391,81,96,1524,882,UPI,Delivered
ZM101779,2023-05-05,2023,May,Chennai,BBQ Nation,Chinese,C2779,2,789,140,51,662,38,UPI,Cancelled
ZM101780,2023-06-12,2023,June,Bangalore,Roll Factory,Biryani,C2780,3,771,32,72,600,211,Cash,Delivered
ZM101781,2020-10-23,2020,October,Mumbai,Biryani House,Pizza,C2781,5,241,119,42,166,-2,UPI,Delivered
ZM101782,2024-09-27,2024,September,Mumbai,Burger Point,Burger,C2782,3,1997,90,88,1458,537,Card,Delivered
ZM101783,2024-01-10,2024,January,Kolkata,Biryani House,South Indian,C2783,4,1369,114,45,956,344,Cash,Delivered
ZM101784,2023-01-23,2023,January,Chennai,BBQ Nation,Biryani,C2784,2,2234,47,91,1499,779,Cash,Delivered
ZM101785,2021-01-25,2021,January,Mumbai,South Spice,BBQ,C2785,1,1482,180,57,959,400,Cash,Cancelled
ZM101786,2025-08-19,2025,August,Bangalore,Roll Factory,BBQ,C2786,4,2442,49,42,1588,847,Card,Delivered
ZM101787,2022-09-17,2022,September,Chennai,Biryani House,South Indian,C2787,5,2112,145,40,1759,248,Card,Delivered
ZM101788,2024-07-30,2024,July,Pune,Roll Factory,South Indian,C2788,3,782,158,45,498,171,UPI,Delivered
ZM101789,2024-10-12,2024,October,Kolkata,Roll Factory,Biryani,C2789,3,1901,155,45,1306,485,Card,Delivered
ZM101790,2025-07-04,2025,July,Bangalore,Roll Factory,Biryani,C2790,1,1050,169,81,694,268,UPI,Delivered
ZM101791,2023-08-18,2023,August,Chennai,Biryani House,Rolls,C2791,2,2348,96,44,1662,634,Cash,Delivered
ZM101792,2020-09-10,2020,September,Kolkata,South Spice,Rolls,C2792,3,2134,3,57,1382,806,Cash,Cancelled
ZM101793,2023-08-17,2023,August,Kolkata,South Spice,Rolls,C2793,1,232,134,41,188,-49,UPI,Delivered
ZM101794,2023-11-02,2023,November,Hyderabad,Pizza Hub,Burger,C2794,2,2307,124,26,1819,390,UPI,Delivered
ZM101795,2025-01-29,2025,January,Chennai,BBQ Nation,South Indian,C2795,1,2087,167,72,1346,646,Card,Delivered
ZM101796,2024-07-04,2024,July,Mumbai,Roll Factory,Biryani,C2796,4,1872,98,39,1275,538,Cash,Delivered
ZM101797,2026-03-19,2026,March,Delhi,Biryani House,Rolls,C2797,2,1841,171,48,1369,349,UPI,Delivered
ZM101798,2024-06-15,2024,June,Hyderabad,Burger Point,Chinese,C2798,1,249,102,59,192,14,UPI,Cancelled
ZM101799,2024-12-05,2024,December,Pune,BBQ Nation,South Indian,C2799,4,2195,175,93,1746,367,Card,Delivered
ZM101800,2021-01-28,2021,January,Mumbai,Roll Factory,Rolls,C2800,3,469,148,62,352,31,UPI,Delivered
ZM101801,2020-12-04,2020,December,Chennai,Biryani House,Burger,C2801,5,1041,188,30,881,2,Cash,Cancelled
ZM101802,2022-03-13,2022,March,Kolkata,Pizza Hub,Biryani,C2802,5,630,99,42,532,41,UPI,Delivered
ZM101803,2025-05-10,2025,May,Pune,Biryani House,Pizza,C2803,5,1099,149,41,773,218,Card,Delivered
ZM101804,2022-05-11,2022,May,Chennai,South Spice,Burger,C2804,4,1706,133,87,1324,336,UPI,Delivered
ZM101805,2022-03-16,2022,March,Kolkata,Burger Point,Biryani,C2805,3,1148,142,75,733,348,Cash,Cancelled
ZM101806,2022-12-17,2022,December,Hyderabad,BBQ Nation,Burger,C2806,1,414,131,29,334,-22,Card,Delivered
ZM101807,2020-07-02,2020,July,Hyderabad,Biryani House,Burger,C2807,5,873,144,37,632,134,UPI,Delivered
ZM101808,2026-05-29,2026,May,Kolkata,Roll Factory,Burger,C2808,5,2303,118,95,1399,881,UPI,Cancelled
ZM101809,2024-02-06,2024,February,Kolkata,Chinese Wok,Chinese,C2809,5,2208,52,75,1346,885,Cash,Cancelled
ZM101810,2023-06-07,2023,June,Kolkata,Chinese Wok,South Indian,C2810,1,814,6,55,581,282,UPI,Cancelled
ZM101811,2024-11-01,2024,November,Hyderabad,Burger Point,Burger,C2811,1,2337,25,55,1877,490,UPI,Cancelled
ZM101812,2022-01-19,2022,January,Mumbai,Roll Factory,Rolls,C2812,5,500,87,34,318,129,Cash,Delivered
ZM101813,2023-10-01,2023,October,Bangalore,Roll Factory,BBQ,C2813,4,2361,67,70,1963,401,Card,Delivered
ZM101814,2022-07-28,2022,July,Bangalore,Burger Point,South Indian,C2814,3,1141,110,22,729,324,UPI,Delivered
ZM101815,2020-05-02,2020,May,Bangalore,Burger Point,Burger,C2815,1,2302,162,97,1681,556,Card,Delivered
ZM101816,2025-11-30,2025,November,Hyderabad,South Spice,Pizza,C2816,1,2477,26,40,1922,569,Card,Delivered
ZM101817,2023-09-24,2023,September,Pune,South Spice,BBQ,C2817,2,711,163,29,575,2,Cash,Cancelled
ZM101818,2021-10-16,2021,October,Kolkata,Chinese Wok,Pizza,C2818,4,375,5,92,296,166,UPI,Delivered
ZM101819,2022-12-21,2022,December,Mumbai,Burger Point,BBQ,C2819,2,480,171,77,345,41,Card,Cancelled
ZM101820,2023-09-07,2023,September,Bangalore,Burger Point,BBQ,C2820,5,1632,198,30,1199,265,Cash,Delivered
ZM101821,2020-01-07,2020,January,Mumbai,Roll Factory,South Indian,C2821,3,2426,144,51,1472,861,UPI,Cancelled
ZM101822,2022-04-18,2022,April,Hyderabad,Pizza Hub,Biryani,C2822,1,1896,118,33,1226,585,UPI,Cancelled
ZM101823,2024-03-03,2024,March,Chennai,Burger Point,Rolls,C2823,3,2248,40,64,1669,603,Cash,Delivered
ZM101824,2023-03-10,2023,March,Kolkata,BBQ Nation,Pizza,C2824,1,1203,190,42,725,330,UPI,Delivered
ZM101825,2024-10-25,2024,October,Chennai,Pizza Hub,South Indian,C2825,3,1041,64,88,805,260,Cash,Delivered
ZM101826,2021-07-22,2021,July,Hyderabad,Roll Factory,Pizza,C2826,2,694,12,64,571,175,Cash,Delivered
ZM101827,2024-05-27,2024,May,Chennai,Pizza Hub,South Indian,C2827,2,1669,83,38,1021,603,UPI,Cancelled
ZM101828,2024-09-05,2024,September,Pune,Roll Factory,Biryani,C2828,5,1961,156,55,1588,272,UPI,Cancelled
ZM101829,2022-09-17,2022,September,Pune,Roll Factory,BBQ,C2829,2,1058,84,20,715,279,Card,Delivered
ZM101830,2020-04-25,2020,April,Hyderabad,Burger Point,Biryani,C2830,2,1942,77,39,1642,262,Card,Cancelled
ZM101831,2022-03-12,2022,March,Kolkata,Roll Factory,Burger,C2831,4,1195,143,98,947,203,Cash,Cancelled
ZM101832,2026-04-14,2026,April,Hyderabad,Pizza Hub,Burger,C2832,1,1548,49,31,1100,430,Cash,Delivered
ZM101833,2021-03-08,2021,March,Kolkata,Chinese Wok,South Indian,C2833,4,1021,46,51,805,221,Cash,Cancelled
ZM101834,2022-08-15,2022,August,Delhi,Pizza Hub,Burger,C2834,5,295,106,57,245,1,Cash,Delivered
ZM101835,2022-07-04,2022,July,Kolkata,South Spice,BBQ,C2835,5,2448,101,68,1873,542,Card,Cancelled
ZM101836,2023-04-14,2023,April,Pune,Burger Point,Chinese,C2836,1,2258,176,49,1561,570,Cash,Cancelled
ZM101837,2026-02-24,2026,February,Mumbai,BBQ Nation,Chinese,C2837,4,2356,34,43,1770,595,UPI,Cancelled
ZM101838,2025-10-13,2025,October,Chennai,Biryani House,BBQ,C2838,1,1869,121,94,1134,708,Card,Cancelled
ZM101839,2025-10-11,2025,October,Delhi,Burger Point,Biryani,C2839,4,1776,28,42,1262,528,UPI,Delivered
ZM101840,2020-08-16,2020,August,Chennai,South Spice,BBQ,C2840,3,1824,14,96,1319,587,UPI,Cancelled
ZM101841,2022-12-20,2022,December,Chennai,Roll Factory,BBQ,C2841,3,1901,11,96,1374,612,Cash,Delivered
ZM101842,2023-05-14,2023,May,Hyderabad,Biryani House,Chinese,C2842,1,953,175,50,656,172,Card,Delivered
